Country,S&P Rating,Country Name,country_code,unemployment_2000,unemployment_2014,unemployment_2015,unemployment_2016,unemployment_2017,unemployment_2018,unemployment_2019,unemployment_2020,unemployment_2021,unemployment_2022,unemployment_2023,current_account_balance_1990,current_account_balance_2000,current_account_balance_2014,current_account_balance_2015,current_account_balance_2016,current_account_balance_2017,current_account_balance_2018,current_account_balance_2019,current_account_balance_2020,current_account_balance_2021,current_account_balance_2022,current_account_balance_2023,exchange_rate_usd_1990,exchange_rate_usd_2000,exchange_rate_usd_2014,exchange_rate_usd_2015,exchange_rate_usd_2016,exchange_rate_usd_2017,exchange_rate_usd_2018,exchange_rate_usd_2019,exchange_rate_usd_2020,exchange_rate_usd_2021,exchange_rate_usd_2022,exchange_rate_usd_2023,gdp_1990,gdp_2000,gdp_2014,gdp_2015,gdp_2016,gdp_2017,gdp_2018,gdp_2019,gdp_2020,gdp_2021,gdp_2022,gdp_2023,inflation_1990,inflation_2000,inflation_2014,inflation_2015,inflation_2016,inflation_2017,inflation_2018,inflation_2019,inflation_2020,inflation_2021,inflation_2022,inflation_2023,total_reserves_1990,total_reserves_2000,total_reserves_2014,total_reserves_2015,total_reserves_2016,total_reserves_2017,total_reserves_2018,total_reserves_2019,total_reserves_2020,total_reserves_2021,total_reserves_2022,total_reserves_2023,Unnamed: 73,value_counts
Tajikistan,B,Tajikistan,TJK,14.972,8.206,7.554,6.9,6.9,6.898,6.898,7.176,7.253,6.981,6.981,3.4964292402754165,0.011858480550833,-3.47271227917375,-5.76773865149509,-4.15917376644493,2.10935261893798,-4.889664631378,-2.23224918510585,4.34918092627649,8.22937866606437,15.2573634253921,4.84239885438264,3.45932442719132,2.07625,4.93756666666667,6.16311666666667,7.835675,8.54974166666667,9.15121666666667,9.53036666666667,10.3219416666667,11.30885,11.031075,10.844525,2629395066.27017,860541842.263697,9112605459.32845,8271431485.07484,6992416096.89018,7536402852.85802,7764999999.45362,8300813599.3084,8133963550.65742,8937805347.13963,10713525200.3998,12060602008.8478,8040401341.266676,4020200673.685552,6.10442765129667,5.7145594964971,6.00458082322139,10475653.3290906,20951300.65360037,31426947.978110146,41902595.30261993,52378242.6271297,62853889.95163947,73329537.27614926,83805184.60065903,94280831.9251688,512645031.16602,493391433.036105,644763434.415511,1291955730.80213,1284070863.38126,1466304531.22901,2238305810.05378,2498779540.05517,3847356746.4018,2564904517.267867,1282452288.1339335,59.0
Togo,B ,Togo,TGO,4.151,2.142,2.204,2.963,3.744,2.903,2.056,2.211,2.285,2.065,2.048,-3.66352702721284,-6.64451964783898,-7.17107850784041,-8.0102115497044,-7.19180252354326,-1.51302493622226,-2.6297295084107,-0.792877888994647,-0.280228713572482,67.85602545341888,135.99227962041024,204.1285337874016,272.264787954393,710.207977031367,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917,2299665505.61434,2106848752.27753,6393318261.82712,5755461035.38026,6071170959.12093,6387422517.69225,7029300383.08031,6992700101.37188,7400284167.78479,8342243645.94438,8169476148.95692,9171261837.57103,1.01534150530809,1.86260595463066,0.19087507624975,2.58500390801595,1.28544847051417,-0.981889868943119,0.927755426457183,0.674652770077436,1.69928463299408,4.1862150652352,7.96757361617945,11.236402041767487,14.505230467355524,17.774058892943557,21.0428873185316,24.31171574411963,27.580544169707668,30.849372595295705,34.118201020883745,37.38702944647178,40.65585787205981,43.92468629764785,47.193514723235886,50.462343148823926,53.73117157441196,57.0
Angola,B-,Angola,AGO,16.502,16.401,16.491,16.58,16.617,16.599,16.497,16.676,15.799,14.693,14.62,-2.09715190221188,8.71506351159262,-2.75620042901358,-11.351655507595,-5.84742399005694,-0.858821843953161,9.31723397425301,7.24618124732477,1.797710856441,12.6297800641592,11.2671532788355,4.93369978468039,2.9918e-08,10.0405441666667,98.3024168556335,120.060701665019,163.656434116579,165.915950691498,252.855747731297,364.825804980887,578.25878028011,631.441955506727,460.567511631462,685.020237761449,11229515599.3048,9129594970.15301,135966802586.713,90496420506.5957,52761617225.9253,73690154990.7312,79450688259.3664,70897962732.0277,48501561203.5686,66505129987.7235,104399746853.401,84824654481.7249,42412327403.360886,324.996871601321,7.28038730361121,9.35597215533784,30.6944150806719,29.8444799015679,19.6289379701521,17.080954143438,22.271539247051,25.7542948841891,21.3552901320822,13.6441017767715,599106193.3340558,1198212373.02401,27032344084.4907,23790543425.2351,23672191989.4347,17455327770.6619,15410405365.47,16334853784.0603,13781988139.5961,14468113825.809,13654715740.4529,13942114198.8828,6971057134.9414,71.0
Chad,B-,Chad,TCD,0.792,0.926,0.968,1.044,1.116,1.135,1.081,1.693,1.511,1.104,1.082,-2.62378989206359,20.283591595141125,43.19097308234584,66.09835456955057,89.00573605675528,111.91311754396,134.8204990311647,157.72788051836943,180.63526200557413,203.54264349277884,226.4500249799836,249.3574064671883,272.264787954393,710.207977031367,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917,1738605557.76313,1388506771.58756,13940767218.5849,10950392256.9543,10097778098.1707,10000394381.0177,11239167898.3395,11314951091.7283,10715396042.3343,11779981332.8631,12396807588.4082,13149325362.3347,-0.738282265310941,3.82260088086307,1.68197313925661,4.37712665065654,-0.792440525236016,-1.53709962980849,4.27462198610545,-0.971939175419317,4.4641443723286,-0.772844370359139,5.78802687843616,10.8363568399842,132064062.902088,113752750.287429,1075906114.58729,368916823.816674,8184292.08845216,8575237.41520014,147750165.909777,310032032.850238,390675163.109219,211590754.917343,158693081.18800724,105795407.4586715,52897733.72933576,60.0
Kenya,B-,Kenya,KEN,2.876,2.768,2.763,2.757,3.54,4.284,5.014,5.621,5.693,5.805,5.682,-6.14864237117801,-1.5693516563302,-9.34004850596924,-6.30459656347733,-5.3970086381703,-6.99683322084959,-5.41106679141752,-5.23852935907811,-3.70614438428959,-5.10159025996023,-5.14588548301183,-3.99586269636629,22.9147666666667,76.1755416666667,87.9221638089727,98.1784533265271,101.504369498594,103.410004519014,101.301574049018,101.99129838935,106.450780158517,109.637746592367,117.865989201682,139.846383759617,8572359038.16958,12705350097.8044,68285796514.2896,70120446896.8359,74815144163.8931,82036510877.2599,92202979985.2863,100378436207.371,100657505750.545,109703658904.994,114448978152.637,108038588970.595,17.78181442992,9.98002515350979,6.87815499275949,6.58215429284779,6.29724953814625,8.00564967709945,4.6898064677633,5.23963795764792,5.40516207933392,6.10793603659176,7.65986268272224,7.67139634029402,236115155.443087,897865882.028211,7874414432.36248,7514864907.05536,7553884912.6237,7325420063.33911,8164380806.22987,9115806005.21186,8297263558.90541,9490896580.9297,7969488013.00049,7341776189.84466,3670888131.42233,73.0
Madagascar,B-,Madagascar,MDG,5.8,1.385,1.785,1.944,2.113,2.289,2.46,3.246,3.415,3.186,3.061,-6.7402215427995,-5.62675808214078,-0.649123766588139,-2.25941841339224,0.378142575318561,-0.228589799383039,0.712560880258365,-2.13564971662682,-4.7784229274215,-4.96025397424559,-5.47996370230454,146.67468481551424,298.829333333333,1353.49616666667,2414.81166666667,2933.50833333333,3176.53916666667,3116.11,3334.75225490196,3618.32185816072,3787.75405817574,3829.97784932976,4096.11618374535,4429.57921419022,3931334875.01376,4629247203.84524,12522957399.2281,11323020701.3017,11848613858.442,13176313593.5509,13760033282.2925,14104664678.5063,13051441203.9474,14554754116.5427,15134700203.0497,15790113246.7478,11.7844838321357,11.859684500028,6.08040811088302,7.40419174202129,6.03575858154679,8.60905075422949,8.59422958870476,5.61051441492365,4.20179312190557,5.81225118787715,8.16059031991844,9.87432675044888,92084945.4410949,285182984.805489,773817323.366607,832008813.363757,1183690792.01019,1600175022.31326,1739588290.28962,1693147648.47775,1980766598.34546,2334564597.58187,2159914363.96649,2631980575.49645,1315990323.748225,72.0
Cameroon,B-,Cameroon,CMR,7.534,3.534,3.52,3.534,3.581,3.619,3.646,3.866,3.951,3.687,3.646,-4.47596038939451,-2.0668977639693,-3.85300319903713,-3.64384590025676,-3.06806029650276,-2.63102845264373,-3.52725517847681,-4.27316997253143,-3.70931267651988,-3.98670897608131,-3.39397488391441,134.4354065352393,272.264787954393,710.207977031367,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917,12314482627.8454,10566579294.9831,36386544706.0806,32210233020.4569,33814337044.3765,36098547033.1655,39955552189.795,39667757527.6578,40773241177.0505,45011937346.8384,44347206072.5513,49279410982.826,1.09938128383608,1.22719012976132,1.85489850366777,2.676235314199,0.874190383288856,0.64040914988195,1.0688581131292,2.45280214062732,2.43760882182236,2.27185762503637,6.24767713343861,7.38281384280984,37075058.9640231,220219413.043293,3168216856.18041,3536255065.98645,2225708778.07818,3196791410.74604,3459329760.96426,3720172167.11585,3961753887.41141,4299788713.29081,5133480338.41129,3422320249.274194,1711160160.137097,71.0
Egypt,B- ,Egypt,EGY,8.98,13.105,13.052,12.45,11.767,9.855,7.851,7.974,7.441,7.344,7.306,5.41428288100209,-0.972570273448986,-1.94849131455399,-5.23529137853431,-6.16465951871263,-3.19681566782461,-2.93164483711978,-3.20758543154937,-3.70903990583376,-4.38240299812002,-2.2100904275198,-3.17277519022305,1.55,3.47205,7.07760856060606,7.69125833333333,10.0254007885465,17.7825335150636,17.7672904218107,16.7705818428763,15.7591729166667,15.6445272777113,19.1604397412204,30.6264136980311,42978914311.3504,99838543960.0763,305595408895.265,329366576819.407,332441717791.411,248362771739.13,262588632526.73,318678815489.749,383817841547.099,424671765455.704,476747720364.742,396002496996.96,16.7563747077691,2.68380535348546,10.0702154687481,10.370490343517,13.813606214829,29.5066083940039,14.4014657807422,9.15279959324804,5.04493288977539,5.21404940513043,13.8956609775178,33.8847763115546,3619931742.61285,13785040867.624,14926998051.7397,15858887325.7756,23642691705.9678,36400242555.8255,41839242990.7097,44568837112.0669,38972812936.6708,39824388217.3615,32143926008.4607,33070180836.1374,16535090454.5687,73.0
Iraq,B-,Iraq,IRQ,8.095,10.59,10.838,10.82,13.02,13.509,14.142,15.776,16.173,15.588,15.529,12.666503973255864,9.804007946511728,6.94151191976759,-1.65602101285884,1.29416694062961,7.95462137277485,15.1162785714327,6.74664580876131,-3.48598226553262,11.7148037882244,20.237730601562,11.3117013578386,2002.38558586824,2002.40340735354,1166.0,1167.33333333333,1182.0,1184.0,1182.75,1182.0,1192.0,1450.0,1450.0,1312.5,180408064516.129,48364250943.9051,228415656174.957,166774104959.102,166743557747.671,187217660050.676,227367469034.031,233636097800.338,180898797516.874,209691945713.103,286640340965.517,250842782139.464,125421391072.22148,4.97896213183735,2.23597407904679,1.39333028780309,0.556521397155511,0.18405889884769,0.367441488936849,-0.198965380023928,0.574162679425795,6.04186489058044,4.99476596381044,4.35835351089586,6744700000.0,6744700000.0,66281655807.2322,53992019678.9023,45298562240.8151,49315419400.3988,64719421423.3098,68017647833.6447,54424472658.0154,64231022302.7097,97009236971.5221,112232897713.46,56116448896.23,79.0
Nigeria,B-,Nigeria,NGA,3.87,3.903,4.137,4.498,4.826,5.065,5.206,5.712,5.393,3.827,3.074,9.23137171937244,10.7371768862312,0.157882534299197,-3.13140101186134,1.25472098152786,3.60982550121523,1.72693303668361,-2.88402835896401,-3.69874324007746,-0.738183955457954,0.213362293998091,1.65528597155346,8.038285,101.697333333333,158.552641666667,192.440333333333,253.492,305.790109160005,306.083688245234,306.920951495223,358.810797258297,401.152029220779,425.979158066857,27017897906.89388,54035795387.8086,69171451627.2465,574183763411.508,493026682800.63,404649125252.16,375745731053.427,421739251509.08,474517490844.461,432198898467.795,440833635873.827,477403400101.174,363846332834.618,7.36440030557692,6.93329215565161,8.04741087967907,9.00943498007699,15.6968126387972,16.5022662139641,12.0951065173432,11.3964223378115,13.2460234276597,16.9528457221608,18.8471877843274,24.6595502031139,4128789618.08766,10099448197.5379,35070259874.4871,29011450144.31,28020197619.3379,40499220796.3652,42838869124.791,38335890478.7729,36729565817.615,40476363167.0316,35563949955.4969,23709299993.99793,11854650032.498966,71.0
Congo,B-,Congo,COD,3.224,4.446,4.456,4.548,4.637,4.661,4.642,5.369,5.273,4.585,4.544,1.4302794989756094,-1.6834410020487809,-4.79716150307317,-3.91310432360812,-4.05053876521373,-3.2652501894048,-3.5156285816565,-3.27031370620225,-2.15968234798244,-1.06167192896581,-4.78420264034479,-5.84893546383991,2.3947483333333303e-09,21.8183333273501,925.226282531997,925.984961280393,1010.30275716866,1464.41793163743,1622.52350162292,1647.76012727639,1851.12216183261,1989.39147122828,2006.70821944055,2340.03570436145,9349764580.41173,19088046305.7971,35909040925.9375,37917706497.1793,37134801555.3322,38019264794.8263,47568210009.8172,51775829877.2088,48716961860.1325,55328482783.5393,65801547619.5815,66383287002.9867,81.295404814004,513.906843747535,1.24303889760803,0.74419899478147,2.88585107289988,32581252.52511969,65162502.1643883,97743751.80365692,130325001.44292551,162906251.08219415,195487500.7214628,228068750.3607314,260650000.0,82500000.0,1556982977.84139,1215934551.45168,708160749.155332,695398161.997957,665272094.992908,1194373484.64689,747655324.338114,3467115960.59408,4378100481.59101,5104181646.5526,2552090856.2763,66.0
El Salvador,B-,El Salvador,SLV,6.96,4.154,3.998,4.418,4.385,4.006,4.17,5.008,4.327,2.999,2.758,-3.14984163467256,-3.65297107423069,-5.3713869873012,-3.2159293549397,-2.27403286613894,-1.85990733613607,-3.30179306522223,-0.421693578525018,1.11030429654712,-4.30553038660689,-6.82165878501212,-1.36904279807399,6.84833333333333,8.755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4817542204.0,11784927700.0,22593470000.0,23438240000.0,24191430000.0,24979190000.0,26020850000.0,26881140000.0,24921190000.0,29043140000.0,31988920000.0,34015620000.0,23.9991651130861,2.27128756828723,1.14134467538233,-0.731384487387957,0.60404908699661,1.0123540331558,1.09033000581892,0.0753241350024612,-0.371590212324095,3.46692585313082,7.19861615609867,4.04554694222477,595456226.572392,1901335075.18711,2693299223.48455,2786587496.10091,3238334348.81609,3567268275.79971,3568810597.97393,4445830632.52269,3082859548.1397,3426052270.22409,2569539225.9180675,1713026181.612045,856513137.3060226,93.0
Belize,B-,Belize,BLZ,10.808,8.244,7.578,7.0,6.596,7.899,9.053,10.7,10.157,8.724,8.262,2.80544640409394,-14.1866352703266,-6.35386054940414,-7.9676955998834,-7.29650492928029,-6.97326171926515,-6.57557614826683,-7.73126092549567,-6.26182966146403,-6.52200388988279,-8.27503903869997,-0.644082652498453,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,547150000.0,1138900000.0,2138250000.0,2193050000.0,2240200000.0,2266300000.0,2293250000.0,2388300000.0,2042850000.0,2420550000.0,2846700000.0,3066850000.0,3.05907172995786,3.06743966930585,1.20139964481058,-0.861584009427748,0.663427167917601,1.14765339305816,0.269982622646335,0.187069385181424,0.121434644614894,3.23563659237071,6.27689319447544,4.38984017487675,69781501.8992474,122898988.202728,486876774.541703,437151657.938585,376735092.705476,312140148.194318,294468435.057294,277578761.136722,348090076.01987,420102782.499484,482145605.528777,473729034.128496,236864566.064248,98.0
Bolivia,CCC+ ,Bolivia,BOL,2.442,2.021,3.111,3.498,3.655,3.519,3.682,7.903,5.089,3.552,3.081,-4.08621725498031,-5.31504626126908,1.71604883673797,-5.86726594440418,-5.61927215827459,-5.06081178823831,-4.28165522079254,-3.34046725209088,-0.0434502183251208,3.91243044868311,2.13388054975564,-2.60402167907272,3.17265,6.18354166666667,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,4867582597.51312,8397855484.76908,32996188012.5599,33000198248.1292,33941126200.0606,37508642165.3366,40287647930.4761,40895322843.7851,36629843805.0216,40406111695.179,44008282877.9606,45135398008.8166,17.1187746048239,4.60822998872598,5.76660074579144,4.05961041135645,3.62321431764138,2.8227580554717,2.27205987230155,1.83954504969026,0.940742153381849,0.737383721452275,1.74632872945969,2.57688800489192,510931171.639826,1184108227.67537,15129277524.0077,13049620686.0687,10053627485.0797,10245969449.6731,8929614182.53614,6455449941.6788,5247234668.79635,4730168839.86019,3752070996.50724,1799951502.87318,899975787.93659,73.0
Burkina Faso,CCC+,Burkina Faso,BFA,2.681,4.254,4.468,4.594,4.66,4.695,4.701,4.985,5.11,5.348,5.293,1.1404835107109932,-3.0120329785780138,-7.16454946786702,-7.56751200933841,-6.0796386850131,-6.35349497520963,-4.18372491409563,-3.26728197882863,4.1931251239965,0.392208859644245,-7.45988627329846,132.4024508405473,272.264787954393,710.207977031367,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917,3101300778.56414,2968370087.59759,13943016076.7436,11832159315.6298,12833363045.3367,14106955615.3442,15890066221.2882,16032813503.3707,17725010532.5268,19697516284.3787,18820218690.5948,20324617844.5265,-0.504303388918912,-0.304212168486803,-0.258089517535384,0.724838981070517,0.441041448058902,1.48299897161325,1.95594302672523,-3.2333893398333,1.88443993781991,3.65353287214209,14.2902354303358,0.742910428668841,4.832702540906781,8.922494653144721,13.01228676538266,17.1020788776206,21.191870989858543,25.28166310209648,29.371455214334414,33.46124732657236,37.5510394388103,41.64083155104824,45.73062366328618,49.82041577552412,53.91020788776206,58.0
Ecuador,B- ,Ecuador,ECU,4.8,3.48,3.616,4.597,3.836,3.53,3.812,6.127,4.552,3.761,3.367,-2.36231747522136,6.34355414802451,-0.651047970913705,-2.28484408591192,1.05784238927454,-0.223358601173509,-1.25596139968765,-0.261101650679097,2.25832966141674,2.82602814832532,1.79535784387077,1.87552190360416,767.750833333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15239272611.5809,17539454727.3637,103000000000.0,97209558000.0,97671433000.0,104000000000.0,107000000000.0,108000000000.0,95865472000.0,107000000000.0,117000000000.0,119000000000.0,48.5191129963729,96.0963756926096,3.58922016616663,3.96664623255358,1.72826463324533,0.417335588666825,-0.224103246005552,0.266012515466155,-0.338872392562139,0.133251386096389,3.46616972213077,2.21568764237058,1009075807.30826,1178958455.54319,3941357097.57337,2487276599.56405,4215553160.05677,2169697856.6482,2158694032.4143,2939049266.08469,7136589071.47075,7912190379.51528,8459270681.86545,4441563798.69096,2220781946.34548,94.0
Mozambique,CCC+,Mozambique,MOZ,2.831,3.378,3.426,3.48,3.543,3.602,3.632,3.877,3.984,3.621,3.535,-8.391777785519931,-20.318555571039862,-32.2453333565598,-36.6947715334654,-33.6916062672095,-17.9387522356553,-29.4674796418232,-16.1378810161399,-26.5206098515472,-21.2505521444695,-36.4352780878178,-11.5752987286658,0.929088833333333,15.22725,31.3526877009443,39.9824741465406,63.0562327310371,63.584322913399,60.3262076432022,62.5483333333333,69.465,65.465,63.8508333333333,63.8858333333333,2965342639.250891,5930685214.61595,17978246586.0662,16208985769.615,12069051237.1711,13264640645.7768,15017358952.8452,15512759046.672,14235420174.1884,16168055475.4449,18883528581.3734,20954220983.5473,13969480656.551449,6984740329.555599,2.55974875844295,3.55075967356746,17.4180418197597,15.1132073899384,3.91133439990723,2.80270307928106,3.48393567493209,6.40847652975692,10.2794018093421,7.12697482131851,231744264.266615,742321151.033547,3221260726.78887,2581229792.39729,2046671563.87338,3361224769.14469,3105757331.8387,3889883054.9102,4075392951.36618,3780829521.56119,2938739967.66209,3637000551.83482,1818500309.91741,68.0
Republic of the Congo,CCC+,Republic of the Congo,COG,19.854,19.781,20.2,20.524,20.887,20.938,20.608,22.373,22.077,20.261,20.054,-8.97637795425953,20.1289422019463,3.79355485952657,-37.2388274641582,-32.8963883802867,-18.037823900187767,-3.179259420088833,11.6793050600101,12.5614280869547,11.5738751772006,98.4708461029314,185.3678170286622,272.264787954393,710.207977031367,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917,2798746050.11354,3227927697.57921,17919321078.0284,12434793867.3568,10931328150.8478,11834473039.3645,14773900288.5135,13976637779.9763,11468687464.0046,14825690210.9157,15817030154.6941,15321055822.5167,2.88905374216947,-0.881991517025431,0.912139545450097,3.16909796750829,3.19056179723773,0.450063823285546,1.15277896375523,2.20607305781525,1.79537147083108,1.7156427545126,3.04344334698478,4.30174563591016,10192493.1610329,225059391.973169,4926098059.12833,2221497219.19564,714352000.79598,379984138.830498,423617388.256644,988316008.036768,1140500574.79268,828560334.612028,835649476.998537,715391052.357981,357695560.6789905,69.0
Pakistan,CCC+,Pakistan,PAK,0.597,1.827,3.566,2.286,3.193,4.083,4.83,6.162,6.338,5.548,5.499,-4.15244201309876,-0.0854401858342493,-1.34787339235798,-0.934446742353906,-2.29279660651385,-4.76985760466006,-5.29556175645778,-2.66677325730292,-0.216650637871501,-3.52439577565177,-3.25858181478804,-0.244214768763813,21.707375,53.6481865,101.100088423521,102.769271604675,104.769117033301,105.455162087938,121.824068875756,150.036253839864,161.838479684718,162.906253747418,204.867187469982,280.356111655149,40010423970.4576,99484802344.5277,271390474857.632,299963590534.773,313630000130.435,339205534861.1,356128166704.921,320909472770.669,300425609817.981,348516647445.148,374890295666.694,337912301397.727,9.05213155279776,4.36666451291681,7.18938402847028,2.52932817254229,3.7651191635658,4.08537368032608,5.07805725868917,10.5783618004555,9.73999313898155,9.49621056124947,19.8738599646655,30.7681280657005,1046429500.63308,2087167574.18215,14306811155.4783,20027864211.2597,22027605269.5237,18455861310.286,11837177725.8521,16586046186.2171,18521734363.9531,22811522857.5295,9926587077.28489,13730353485.3454,6865176779.1727,73.0
Suriname,CCC+,Suriname,SUR,12.975,6.94,7.22,7.917,7.883,7.685,7.545,8.726,8.459,8.232,7.704,2.4878190072029795,-2.7283619855940406,-7.94454297839106,-15.3413674981336,-4.83755000193214,1.92551128292716,-2.97065426623087,-11.1616172949162,8.92387981171874,5.6648088403082,2.01288430178227,4.29774614832419,0.001785,1.32249051547874,3.3,3.41666666666667,6.22863027848978,7.487661125,7.4625111984127,7.458,9.30954545454546,18.2386666666667,24.7091747565789,36.7758691666667,388400000.0,947671969.69697,5240606060.60606,5126237646.22072,3317421648.09918,3591679430.99988,3996198866.57453,4016040575.08796,2911807496.20227,3107923197.96954,3791603200.0259,3455146280.83975,21.7399443397526,59.401686545079,3.38341272749477,6.89390359168238,55.4123879763196,21.9969430173304,26.294556781246268,30.592170545162134,34.889784309078,59.1196626251977,52.446027276241,51.5873159600861,41887843.425981,133306155.826373,625144169.129015,330244649.262198,381050648.917497,424603963.080103,580780344.590911,647934729.692427,584929135.567322,992256911.851906,1194597643.59574,1346122670.63627,673061370.318135,70.0
Ethiopia,SD,Ethiopia,ETH,3.502,2.364,2.45,2.566,2.678,2.825,2.945,4.024,3.935,3.493,3.497,-2.3541103991641,0.163268897783397,-10.3781721184148,-11.7149020637799,-10.640419267884,-7.25029143899611,-5.47209883044265,-5.23928384636561,-2.52541427273292,-4.05104445487667,-4.07059182048539,-2.92468913307886,2.07,8.21725833333333,19.585789907695,20.57684875,21.7315472222222,23.8661044574125,27.4293865941667,29.06975,34.9271654040404,43.73377831884,51.7562150334169,54.6009480676569,12478943895.1691,8242349617.8638,55612228233.5179,64589328550.5953,74296745207.8721,81770886825.6048,84269196625.8784,95912607722.3032,107657734392.446,111261882958.426,126772703047.701,163697927593.982,5.15248124174767,0.662458109266482,6.89001951597192,9.56889955968623,6.62813337230924,10.6871150284238,13.8330356586661,15.8096321719344,20.3563468559061,26.8395221557722,33.8898797100898,30.2188278135278,55191078.3030544,362554236.557217,3525244981.05226,3835287576.46954,3030943950.63996,3045571314.79781,3987464165.90059,2992704274.84051,3046114358.80765,2436891501.04612,1827668643.28459,1218445785.5230598,609222927.7615299,70.0
Russia,NR,Russia,RUS,10.581,5.16,5.571,5.559,5.212,4.846,4.496,5.589,4.715,3.867,3.325,10.3996212414157,17.4742424828314,2.79290979175164,4.97088857375125,1.91643731021353,2.04412673615753,6.97989872935135,3.87612476973049,2.36911533657246,6.77842857565971,10.4912490569379,2.48008562206929,15.304626144367994,28.1291666666667,38.3782071444168,60.9376501088951,67.0559333333333,58.3428011851719,62.6681333333334,64.7376583333333,72.1049083333333,73.65435,68.4849416666667,85.1620083333333,517014446227.929,259710142196.943,2059241589895.01,1363482182197.71,1276786350881.14,1570000000000.0,1657328773461.31,1693115002708.32,1493075894362.14,1843392293734.38,2266029240645.34,2021421476035.42,1010710738028.1094,20.7987606558704,7.82341183865513,15.5344050528403,7.04244762954799,3.68332944412233,2.87829723647884,4.47036660760173,3.38165937237898,6.69445891957612,6914066679.05242,13828133351.41038,20742200023.76834,27656266696.1263,386216337149.112,368042950258.841,377052204307.945,432730507964.11,468645216082.719,555179461638.925,596769862769.564,632241824796.464,581709956946.206,597217063819.197,298608531943.5985,68.0
Argentina,CCC,Argentina,ARG,15.0,7.268,7.58,8.083,8.347,9.221,9.843,11.461,8.736,6.805,6.178,3.2203150343045,-3.15992237703676,-1.74400211981355,-2.96292666513535,-2.70922168361454,-4.83995921807391,-5.16055257152294,-0.779998447561849,0.696935361136032,1.36154422203441,-0.640820188045601,-3.24351254822955,0.487589083333333,0.9995,8.07527599281334,9.23318552472429,14.7581750873396,16.5627069251411,28.0949916666667,48.1478916666667,70.5391666666667,94.9907416666667,130.61655,296.258041666667,141352630146.731,284000000000.0,526319673731.638,594749285413.212,557532320662.955,643628393281.364,524819892360.176,447754683615.225,385740508436.965,486564085480.036,632790070063.124,646075277525.125,596855797743.4224,547636317961.7197,498416838180.0172,449197358398.3145,399977878616.6119,350758398834.9093,301538919053.20667,252319439271.50403,203099959489.8014,153880479708.09875,104660999926.39618,55441520144.6936,6222040362.99099,25152117244.4134,31410813269.5239,25520565580.4894,38414518491.6132,55314409205.2189,66221501691.4418,44880566052.3703,39403734630.1228,39653498610.7828,44795335171.5152,23080560550.2946,11540280306.6473,63.0
Belarus,NR,Belarus,BLR,12.171,5.911,5.881,5.844,5.648,4.763,4.165,4.049,3.9,3.574,3.574,-0.0152607895946901,-3.60452157918938,-6.63305918043161,-3.24347461784006,-3.37736852773594,-1.74032844195636,0.0381468469587968,-1.93416802348366,-0.290687465352215,3.0672484923844,3.56177663896649,-1.54353699895619,-0.727930999478095,0.087675,1.02241025,1.59259883333333,1.98956283333333,1.93234166666667,2.03760833333333,2.09178333333333,2.439575,2.538675,2.6261,3.00735,17389558232.9317,12736780455.1539,78812805039.0743,56454889146.6088,47723545321.259,54725302249.8088,60031173807.7196,64410122847.3508,61371755326.2351,69673747131.87,73775179924.603,71857382745.6066,35928691457.11342,168.620235850933,18.1195543526734,13.5344897649735,11.8365807653497,6.03183725177793,4.87230220550684,5.59815595039854,5.54814357456511,9.46028389623103,15.209675274081,5.0005990309131,175247923.1503005,350495841.300002,5067715364.28753,4172797260.41231,4907608003.26984,7315236708.5196,7157559690.48716,9393817368.90426,7468343228.01747,8424740406.10705,7923329893.42426,8117798862.30499,4058899465.652495,69.0
