Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Qatar,QAT,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Romania,ROU,0.00224320833333333,2.17087208333333,3.349175,4.00566666666666,4.05918333333333,4.05249166666666,3.94161666666667,4.237925,4.24399166666667,4.16041666666666,4.688475,4.57429166666667
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Russian Federation,RUS,..,28.1291666666667,38.3782071444168,60.9376501088951,67.0559333333333,58.3428011851719,62.6681333333334,64.7376583333333,72.1049083333333,73.65435,68.4849416666667,85.1620083333333
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Rwanda,RWA,83.7040975583333,389.696216666666,682.4377953875,719.8595555,787.25152175,831.55433975,861.093412166667,899.350509,943.278048166667,988.624806551768,1030.30829974206,1160.09869425
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Samoa,WSM,2.30985166666667,3.286361525,2.33176884618308,2.5608736880983,2.56492967258212,2.55437711641037,2.58727995057261,2.64882632186605,2.66496084519696,2.55609234207843,2.68899764734059,2.73843913026323
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,San Marino,SMR,1198.10166666667,1.08270508132601,0.752728196932591,0.901296423367096,0.903421436257288,0.88520550826938,0.846772667108096,0.893215581479226,0.877475207233012,0.845376564367945,0.950915533962108,0.924709622987356
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Sao Tome and Principe,STP,0.143330916666667,7.97817166666666,18.4664030495763,22.0906445602113,22.1488606347838,21.7411383607116,20.7508592370914,21.8847418164689,21.5070590993582,20.7104015163031,23.2904039548641,22.6584247888496
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Saudi Arabia,SAU,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Senegal,SEN,272.264787954393,710.207977031367,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Serbia,SRB,..,63.1659,88.4053083333333,108.811425,111.27785,107.75885,100.175075,105.249558333333,103.163291666667,99.3959416666667,111.662183333333,108.402691666667
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Seychelles,SYC,5.3369,5.71381666666667,12.7470333333333,13.313925,13.3191166666667,13.6478416666667,13.9111166666667,14.03325,17.6165187554113,16.9205225709613,14.2727945255291,14.0181106992979
